Unnamed: 0,artist,song,link,text,score,magnitude
183,Aerosmith,Pink,/a/aerosmith/pink_20004373.html,"Pink, it's my new obsession, yeah  
Pink, it's not even a question  
Pink, on the lips of your lover  
'Cause pink is the love you discover  
Pink, as the bing on your cherry  
Pink, 'cause you are so very  
Pink, it's the color of passion  
  
'Cause today it just goes with the fashion  
Pink, it was love at first sight  
Yeah pink, when I turn out the light  
And pink gets me high as a kite  
And I think everything is going to be alright  
No matter what we do tonight  
  
You could be my flamingo  
'Cause pink, it's a new kinda lingo  
Pink, like a deco umbrella  
Ffff, it's kink that you don't ever tell her  
Yeah, pink, it was love at first sight  
Then pink when I turn out the light  
Yeah, pink gets me high as a kite  
And I think everything is going to be alright  
No matter what we do tonight  
  
Yeah,  
I, want to be your lover  
Ffff, I I wanna wrap you in rubber  
And it's pink as the sheets that we lay on  
'Cause pink, It's my favorite crayon  
  
Yeah  
Pink, it was love at first sight, yeah  
Pink, when I turn out the light  
Yeah pink, it's like red but not quite  
And I think everything is going to be alright  
No matter what we do tonight

",-0.10000000149011612,2.5
184,Aerosmith,Prelude To Joanie,/a/aerosmith/prelude+to+joanie_20004459.html,"At first we three thought  
'Twas the biblical cord of life  
Then noticing 'twas connected to his head  
  
How strange, not to believed  
I reached out to feel, and the pony's eyes opened  
The cord got hard, the head looked around  
And you know who pushed and gushed  
The waters of life  
First two hooved feet, then the shine of his fur  
  
But at first to my eyes only  
Feather - feathers - wings  
The butterflies flew up in such colors  
Exploding all around us  
  
The rest I did not see - till there he stood - all eyes in wonder  
  
Who me - who you  
  
Look

",0.0,2.200000047683716
185,Aerosmith,Push Comes To Shove,/a/aerosmith/push+comes+to+shove_20004203.html,"[Chorus:]  
Can you be in love  
When you live alone  
Push comes to shove  
When you're bitchin' on  
  
Now look at every  
I'm tonne on you without a doubt  
Said the music does the talkin'  
But all we heard is talk about  
  
The girls are left behind  
When forty women all spend time  
With me and the boys  
And the toys, yeah  
  
Rose said she was fine for two  
With blonde hair, by crack it  
Miles of blue  
Suze, she was on my side  
'Cause she and Nancy  
Ah they took me for a ride  
  
The girls are left behind  
When forty women all spend time  
With me and the boys  
And they do, yeah the toys  
  
Talk about it  
Walk about it  
Talk about it  
Talkabubi  
Talk about it  
Talk about it...  
Dedumdudidudi  
  
[Chorus]  
  
She looked, well, about thirty five to me  
When mine was still comin' on to you  
But I was covered back, back then  
'Cause me and the boys  
Knew hot courier  
  
The girls are left behind  
When forty women all spend time  
With me and the boys  
And the toys in the attic  
  
Her sister, she was lank and thin  
Never thought I'd given in  
Her candle of youth was burnin' low  
But me and the boys  
Knew something had to go  
  
The girls are left behind  
When forty women all spend time  
With me and the boys  
Dededudidudu...  
  
Talk about it  
Walk about it  
Talk about it  
Talkabubi  
Talk about it  
Talk about it...  
Dedumdudidudi  
  
[Chorus x2]  
  
Huh!  
  
[Chorus]

",0.0,2.799999952316284
186,Aerosmith,Rag Doll,/a/aerosmith/rag+doll_20004439.html,"Rag doll, livin' in a movie  
Hot tramp, daddy's little cutie  
You're so fine, they'll never see ya leavin' by the back door, mam  
Hot time get it while it's easy  
Don't mind come on up and see me  
Rag doll baby won't you do me like you done before  
I'm feelin' like a bad boy  
Mm just a like a bad boy  
I'm rippin' up a Rag Doll  
Like throwin' away an old toy  
Some babe's talkin' real loud  
Talkin' all about the new crowd  
Try and tell me of an old dream  
A new version of the old scene  
Speak easy on the grape vine  
Keep shufflin' in a shoe shine  
Old tin lizzy do it till you're dizzy  
Give it all ya got until you're put out of your misery  
Rag doll, livin' in a movie  
Hot tramp, daddy's little cutie  
You're so fine, they'll never see ya leavin' by the back door, mam  
Hot time get it while it's easy  
Don't mind come on up and see me  
Rag doll baby won't you do me like you done before  
Yes I'm movin'  
Yes I'm movin'  
Get ready for the big time  
Tap dancing on a land mine  
Yes I'm movin'  
Yes I'm movin'  
Old tin lizzy do it till you're dizzy  
Give it all ya got until you're put out of your misery  
Rag doll livin' in a movie  
Hot tramp Daddy's little cutie  
You're so fine they'll never see ya leavin' by the back door, mam  
Hot time get it while it's easy  
Don't mind come on up and see me  
Rag doll, baby won't ya do me, baby won't ya do me,  
Baby won't ya do me like you done before  
Yes I'm movin'  
Yes I'm movin'  
Get ready for the big time  
Get crazy on the moon shine  
Yes I'm movin'  
I'm really movin'  
Sloe Gin Fizzy, do it till you're dizzy  
Give it all ya got until you're put out of your misery  
Rag doll, livin' in a movie  
Hot tramp, daddy's little cutie  
You're so fine, they'll never see ya leavin' by the back door, mam  
Hot time get it while it's easy  
Don't mind come on up and see me  
Rag doll baby won't you do me like you done before  
Rag doll, livin' in a movie  
Hot tramp, daddy's little cutie  
You're so fine, they'll never see ya leavin' by the back door, mam  
Hot time get it while it's easy  
Don't mind come on up and see me  
Rag doll baby won't you do me like you done before

",-0.30000001192092896,1.100000023841858
187,Aerosmith,Rats In The Cellar,/a/aerosmith/rats+in+the+cellar_20004469.html,"Goin' under, rats in the cellar  
Goin' under, skin's turnin' yellow  
Nose is runny, losin' my connection  
Losin' money, getting no affection  
  
New York City blues  
East side, West side lose  
Throw me in the slam  
Catch me if you can  
Believe  
That you're wearing  
Tearing me apart  
  
Safe complaining, 'cause everything's rotten  
Go insanin', and ain't a thing forgotten  
Feelin' cozy, rats in the cellar  
Cheeks are rosy, skin's turning yellow  
Loose and soggy, lookin' mighty lazy  
Super party, pushin up a-daisies  
  
New York City schools  
East side, west side lose  
Throw me in the slam  
Catch me if you can  
Believe  
That you're wearing  
Tearing me apart

",-0.10000000149011612,1.399999976158142
188,Aerosmith,Rattlesnake Shake,/a/aerosmith/rattlesnake+shake_20004412.html,"Well, if you want to rock  
I got to be your rockin' horse  
If you want to roll, Lord  
I could roll you  
Right out the door, yes I could  
We'll shake the world, yeah  
When it's time to crash  
But when I get home tonight, Lord  
I guess I got to shake myself lookie here  
You need some lovin'  
You must have the blues  
You fucked your mind baby  
It's a good thing to do  
Now do the shake  
The rattlesnake shake  
Now do the shake  
Yes, chuck away 'dem blues  
Chuck dem blues  
You need some lovin', you must have the blues  
You fucked your mind baby  
It's a good thing to do  
Do the shake, oh  
The rattlesnake shake  
Now do the shake, yeah  
Chuck away, chuck away  
Chuck, chuck, chuck, chuck

",0.800000011920929,0.800000011920929
189,Aerosmith,Red House,/a/aerosmith/red+house_20303530.html,"There's a Red House over yonder  
That's where my baby stays  
There's a Red house over yonder  
That's where my baby stays  
I ain't been home to see my baby  
Seems like 99 and one half days  
Now wait a minute  
I think something's wrong here  
The key won't unlock this damn door  
Now wait a minute  
I think something's wrong here  
The key won't unlock this fucking door  
Something bad just because of it  
My baby don't want me no more  
That's her loss, that's my gain  
I'm gonna head out back yonder, I think  
Back yonder over the hill  
I'm gonna head out back yonder, I think  
Yonder over the hill  
Over the hill  
'Cause if my baby don't  
Love me no more  
I know her sister will

",-0.800000011920929,0.800000011920929
190,Aerosmith,Remember,/a/aerosmith/remember_10003055.html,"Seems like the other day,  
My baby went away,  
She went away,  
Across some sea.  
  
It's been two years or so,  
Since I saw my baby go,  
And then this letter,  
Came to me.  
  
It said ??  
She found somebody new,  
Oh, lemme think, lemme think,  
What shall I do?  
  
Oh no, oh no, oh no no no no no.  
Remember,  
Walking in the sand.  
Remember,  
Walking hand in hand.  
Remember,  
The night was so exciting.  
Remember,  
Her smile was so inviting,  
Remember,  
And then she touched my cheek,  
Remember,  
With her fingertips.  
Remember,  
Softly, softly we met with a kiss.  
  
Whatever happened to,  
That girl that I once knew.  
That girl that said she'd be true.  
Whatever happened to,  
That night I gave her to you.  
What will I do with it now.  
  
Oh no, oh no, oh no no no no no.  
Remember,  
Walking in the sand.  
Remember,  
Walking hand in hand.  
Remember,  
The night was so exciting.  
Remember,  
Her smile was so inviting,  
Remember,  
And then she touched my cheek,  
Remember,  
With her fingertip.  
Remember,  
Softly, softly we met with a kiss.  
  
Whatever happened to,  
That girl that I once knew.  
That girl that said she'd be true.  
Whatever happened to,  
That night I gave her to you.  
What will I do with it now.

",0.20000000298023224,8.600000381469727
191,Aerosmith,Road Runner,/a/aerosmith/road+runner_10002986.html,"Ladies and gentlemen  
Step right up  
Let's all go see the elephant  
  
Well I'm a road runner honey, yeah!  
  
Well I'm a road runner honey  
And you can't keep up with me  
Well I'm a road runner lover  
And you can't keep up with me  
You got a green light baby  
Maybe baby you will see  
  
Well move over honey  
Baby let me by  
Yeah move over honey  
C'mon let me by!  
I'm gonna show you baby  
Chance is more than your eye  
Well eat my dust  
  
Let's have a road runner wedding  
And we gotta get it right  
Let's have a road runner wedding  
Yeah but it can't be white  
Wedding bells tomorrow morning  
Burn some rubber tonight  
  
Joe's solo  
  
Well I'm a road runner honey (beep beep)  
Well I'm a road runner honey (beep beep)  
Yeah I'm a road runner honey (beep beep)  
Well I'm a road runner honey (beep beep)  
Well I'm a road runner  
Well I'm a road runner  
Well I'm a road runner, a road runner,  
A road runner, honey

",0.10000000149011612,2.5999999046325684
192,Aerosmith,Rocket 88,/a/aerosmith/rocket+88_20004498.html,"Yea I think I know  
I really hate it when it gets too slow  
I gotta try and keep myself amused  
I love the way my rocket purrs  
I like it best when I see blurs  
You gotta love to watch me light my fuse  
  
No more lookin' back to yesterday  
I got the thing to blow us both away  
All I need is you to navigate  
So come and ride my Rocket 88  
  
Call it chump change, I think not  
'Cause I got sump'n no one else has got  
It's no look like and it ain't no protege  
Its nuclear my Rocket 88  
  
Well get down on the darkside of the moon  
And leave a little somthin' on the dune  
This home by ten is gonna have to wait  
'Cause we got a Rocket 88  
  
Light years honey that's how far we'll go  
Let's fire it up and watch the rockets glow  
Gee suit, g-spot, gee I really must admit  
I got my Rocket 88, honey this is it  
  
So no more up against the wall  
Just come with me and watch the earth get small  
I swear you never will come down at all  
So if you like it in your face  
I'll rub your nose into outer space  
And turn into a red hot fireball

",0.0,2.5
193,Aerosmith,Rockin' Pneumonia And The Boogie Woogie Flu,/a/aerosmith/rockin+pneumonia+and+the+boogie+woogie+flu_20522807.html,"I want to jump but I'm afraid I'll fall  
I want to holler but the jones' too small  
Young man really got the hold to it too  
I got the Rockin' Pneumonia And The Boogie Woogie Flu  
  
Want some lovin', baby, that ain't all  
I want to kiss her but the girl's too tall  
Young man really got a hold on it too  
I got the Rockin' Pneumonia And The Boogie Woogie Flu  
  
I want to scream, I want you all to know  
I would be runnin' but my feets are too slow  
Young man really got a hold on it too  
I got the Rockin' Pneumonia And The Boogie Woogie Flu  
  
Baby callin' me now hurry home  
I know she's leavin' 'cause I'm takin' too long  
Young man really got a hold on it too  
I got the rockin' pneumonia and Joe Perry too, oh  
  
Want some lovin', baby' that ain't all  
I want to kiss her but the girl's too tall  
Young man really got a hold on it too  
I got the Rockin' Pneumonia And The Boogie Woogie Flu  
  
I want to scream, I want to scream  
Young man really got a hold on it too  
I got the Rockin' Pneumonia, what's the matter with you?

",0.20000000298023224,1.600000023841858
194,Aerosmith,Round And Round,/a/aerosmith/round+round_20004274.html,"If you believe in me  
Like I believe in you  
You wouldn't be tellin' me things  
That weren't exactly true  
  
Now everything changes  
Ain't got nothing to say  
I'm having the strangest feeling, baby  
I can't remember my name  
  
'Cause the life I've been livin'  
And the love I've been givin'  
Will be sure to send you spinnin'  
With your feet never touching the ground  
Goin' round n' round  
  
When it was one for all  
And it was all for one  
And everything that we did  
Never bothered anyone  
  
Now everything changes  
Ain't nothing the same  
I'm having the strangest feeling, baby  
I can't remember my name  
  
'Cause the life I've been livin'  
And the love I've been givin'  
Will be sure to send you spinnin'  
With your feet never touching the ground  
Goin' round n' round  
  
Can you remember the days  
When you were sweet sixteen  
And always followed the ways  
Of someone else's dream  
  
(Look here)  
Now everything changes  
Ain't nothing the same  
I'm having the strangest feeling, baby  
I can't remember my name  
  
Goin' round n' round n' round n' round...

",0.0,4.699999809265137
195,Aerosmith,Same Old Song And Dance,/a/aerosmith/same+old+song+dance_20004140.html,"Get yourself cooler, lay yourself low  
Coincidental murder, with nothing to show  
When the judge's constipation go to his head  
And his wife's aggravation, you're soon enough dead  
It's the same old story, same old song and dance, my friend  
It's the same old story, same old song and dance, my friend  
  
Gotcha with the cocaine they found with your gun  
No smoothy face lawyer to getcha undone  
Say love ain't the same on the south side of town  
You could look, but you ain't gonna find it around  
It's the same old story, same old song and dance, my friend  
It's the same old story, same old story  
Same old song and dance  
  
Fate comes a-knockin', doors start lockin'  
Your old time connection, change your direction  
Ain't gonna change it, can't rearrange it  
Can't stand the pain when it's all the same to you, my friend  
  
When you're low down and dirty, from walkin' the street  
With your old hurdy-gurdy, no one to meet  
Say love ain't the same, on the south side of town  
You could look, but you ain't gonna find it around  
It's the same old story, same old song and dance, my friend  
It's the same old story, same old story  
Same old song and dance

",-0.699999988079071,2.9000000953674316
196,Aerosmith,Scream In Pain,/a/aerosmith/scream+in+pain_20004499.html,"It's deep insignus  
That knows me well  
It's all around me  
My mind can tell  
  
And all the children  
They know my name  
They scream forever  
I know the pain  
  
Oh, feel the pain  
Oh, feel the pain  
Oh, feel the pain  
Oh, feel the pain  
  
It's a sleep insignus  
That knows me well  
She's got the fever  
She's hot as hell  
  
And all the children  
They know my name  
When night is coming  
They'll scream in pain  
  
Oh, scream in pain  
Oh, scream in pain  
Oh, scream in pain  
Oh, scream in pain  
  
Yayaya...

",0.20000000298023224,2.0999999046325684
197,Aerosmith,Seasons Of Wither,/a/aerosmith/seasons+of+wither_20004416.html,"Blues hearted lady sleepy was she,  
Love for the devil brought her to me.  
Tears of a thousand drawn to her sin,  
Seasons of wither holdin' me in.  
  
Ooh woe is me I feel so badly for you.  
Ooh woe is me I feel so sadly for you.  
In time bound to lose your mind,  
Live on borrowed time,  
Take the wind right out of your sail.  
  
Fireflies dance in the heat of,  
Hound dogs that bay at the moon.  
My ship leaves in the midnight,  
Can't say I'll be back too soon.  
  
They awaken far far away,  
Heat of my candle show me the way.  
Tears of a thousand drawn to her sin,  
Seasons of wither holdin' me in.  
  
Ooh woe is me I feel so badly for you.  
Ooh woe is me I feel so sadly for you.  
In time bound to lose your mind,  
Live on borrowed time,  
Take the wind right out of your sail.

",0.0,2.9000000953674316
198,Aerosmith,Sedona Sunrise,/a/aerosmith/sedona+sunrise+pump+demo_20185659.html,"I was a city boy  
Caught up in a city way  
A nitty gritty boy  
Was out all night  
And always gettin' blown away  
  
[Chorus]  
There ain't no breeze to cool the heat of love  
  
She was a city girl  
With no responsibility  
A pretty little city girl  
All fired up and what's  
That got to do to me  
  
[Chorus]  
  
It's as clear as a  
Sunrise in Sedona  
Just what it is  
That's blowin' in the wind  
It's the fire in her eyes  
It's the tear when she cries  
Its the heat when I fall on my knees(yeah)  
That I'm thinkin' of  
  
[Chorus]  
  
Its as clear as a  
Sunrise in Sedona  
Just what it is  
That's blowin' in the wind  
It's the fire in her eyes  
It's the tear when she cries  
It's the heat when I fall on my knees  
That I'm thinkin' of  
  
[Chorus]

",0.10000000149011612,3.4000000953674316
199,Aerosmith,"Shame, Shame, Shame",/a/aerosmith/shame+shame+shame_10002987.html,"Shame shame shame on you Miss Roxy  
Shame shame shame on you Miss Roxy  
Shame shame, shame on what you done, yeah  
  
You made me sweaty  
Talkin' I was skin and bones  
You cause your lovers grief  
Oh, look at me now  
  
Shame shame shame on you Miss Roxy, that's right  
Shame shame shame on you Miss Roxy  
Shame shame, a shame on what you done  
You know what ya done  
You wanna butt  
You wanna what  
You want to, hey, hey, hey, hey  
  
Yeah, well I was offered dice  
I gav'em a touchin' hymn  
But then the game broke a loose  
Oh, you were the reason  
  
Shame shame shame on you Miss Roxy  
Yeah, shame shame shame on you Miss Roxy  
Shame shame, shame on what you done, hey, hey, hey, hey  
  
And now you're talkin' back  
Well I can tell your plan  
You oughta eat my words down on your knees  
  
Shame shame shame on you Miss Roxy  
Yeah yeah yeah yeah, shame shame shame on you Miss Roxy  
Shame shame, a shame on what you done, well  
  
Shame shame a shame on you Miss Roxy  
Shame shame shame shame  
Shame shame shame shame, you shame on you,  
Shame on what you done, yeah  
Shame shame, shame on what you done, who yeah who yeah, yeah

",-0.6000000238418579,5.699999809265137
200,Aerosmith,She's On Fire,/a/aerosmith/shes+on+fire_20004251.html,"Oooh, she's on fire  
Oooh, she's on fire  
Hot to trot, she's a bit insane  
Little bit a pleasure  
With a little bit a pain  
I got to be smokin'  
So I know without a doubt  
Where there's smoke there's fire  
So I gotta boot it out  
Say oooh, she's on fire  
Oooh, she's on fire  
Homely child with a hang down lip  
Starved for love and companionship  
Little by little, catchin' up to me  
She's more of a woman  
Then I thought she'd be to me...yeah  
Hungry girl, she's the skinniest thing  
She's sayin' the word, I'm losin' sting ?  
She's on fire  
She hung my head in a guillotine  
She's my flame, she's a wettin' my dream  
She's on fire  
Oooh, she's on fire  
Oooh, she's on fire  
Oooh, she's on fire  
Oooh, she's on fire

",0.5,1.0
201,Aerosmith,Shut Up And Dance,/a/aerosmith/shut+up+dance_20004289.html,"Talk is cheap, shut up and dance  
Don't get deep, shut up and dance  
Love has got me down  
The weight is all around  
So you lend a hand to peace on earth  
Here's my piece, now what's it worth  
Yea, but it's all right  
When you can't define the crime  
Then life ain't worth a dime  
When they take away everything you got  
And they rub your nose in the funky spot  
Not without a fight  
When you work your fingers to the bone  
And what does that get you--nothing  
If in a crowd of people  
You're still alone I hope that tells you something  
The road to heaven is paved in hell  
And it makes you wonder  
Why you're here at all  
Check out the shape of your circumstance  
He wears the dress and she wears the pants  
Here comes Jill and she needs romance  
But you can't do jack so shut up and dance!  
Sex is like a gun  
You aim, you shoot, you run  
When you're splittin' hairs with Mr. Clean  
It' like gettin' head from a guillotine  
And the night has just begun  
Talk is cheap, shut up and dance  
Don't get deep, shut up and dance

",-0.10000000149011612,0.20000000298023224
202,Aerosmith,Sick As A Dog,/a/aerosmith/sick+as+a+dog_20004344.html,"Please, I just got to talk to you  
Please, well keep your head out of the loo  
Please, we're a long, long way from home  
Please, you'd turn a young man's face to stone  
  
[Chorus:]  
Sick as a dog, what's your story  
Sick as a dog, a cat got your tongue  
Sick as a dog, you'll be sorry  
Sick as a dog, 'cause you're really ain't that young  
  
Please, you were much to my surprise  
Please, you're a lady in disguise  
Please, you're the only friend I got  
Please, you're the last to see me rot  
  
Please, it's a shame you're so refined  
Please, she was the last thing on my mind  
Please, don't be late to take it light  
Please, you're gonna bay into the night  
  
Say goodnight

",-0.30000001192092896,1.7000000476837158
203,Aerosmith,Sight For Sore Eyes,/a/aerosmith/sight+for+sore+eyes_20004262.html,"Goin' downtown, goin' down, goin' down  
'neath the city, eatin' ground round  
Underground is pretty gritty  
I turned the screw she held the light  
That's when I knew she was a  
  
Sight for sore eyes  
She was a sight for sore eyes  
  
Playin' no fair, sleepin' under stairs  
Downtown's a pity, takin' fair square  
Under where it's pretty gritty  
I turned the screw, she held the knife  
  
Oh, holy jesus, she's a sight for sore eyes  
Sight for sore eyes  
She's a nitty grutty  
  
Turnin' in style, walk a mile for your titty  
Naked foul while under there  
Under where it's pretty gritty  
Hey, don't you know people  
She's a love lust hussy  
She left, oh she rust me  
Dear old girl  
She was a sight for sore eyes  
But she was sittin' pretty  
A sight for sore eyes  
She was a nitty gritty  
Sight for sore eyes  
  
Peeled back and parted  
Even at the start it was delight or demise  
I feel like a leopard king  
Sight for sore eyes  
She was a sight for sore eyes

",-0.10000000149011612,1.7000000476837158
204,Aerosmith,Somebody,/a/aerosmith/somebody_20004214.html,"I need a lady, not somebody shady  
Need someone to be close to  
Somebody cozy, not somebody nosey  
Help me see my whole day through  
  
Someone to share the load  
Somebody to walk the road I live on, live  
  
Good Lord send me, good Lord mend me  
Send me down someone for me  
Said I won't be choosy  
You could send me a floosy  
Send me anybody you please  
Somebody say you will  
Somebody further still  
Somebody, some, somebody for me  
Now won't you send me somebody  
Yeah, somebody  
  
Won't you send me somebody  
Now won't you send me somebody  
Well, call for somebody  
Scream loud and bloody  
Call woman, woman, come on to me  
Save for tomorrow  
Share all your sorrow  
Misery enjoys company  
Yes it does, yes it does

",-0.20000000298023224,1.0
205,Aerosmith,Something,/a/aerosmith/something_21049335.html,"You're making me wait like there's no tomorrow  
You're taking from me what I can't beg or borrow  
  
There's something that tells me that life has changed  
There's something that tells me this isn't a game  
There's something that tells me that you'll hit the floor  
There's something that tells me  
That you got everything you need but all you want is more  
  
You know there was dreams I had in my corner  
I made you a dollar, you gave a quarter  
  
There's something that tells me that life has changed  
There's something that tells me this isn't a game  
There's something that tells me that you'll hit the floor  
There's something that tells me  
That you got everything you need but all you want is more  
  
Yeah  
  
Yeah  
  
There's something that tells me that life has changed  
There's something that tells me this isn't a game  
There's something that tells me that you'll hit the floor  
There's something that tells me  
That you got everything you need but all you want is more

",-0.10000000149011612,1.7999999523162842
206,Aerosmith,Something's Gotta Give,/a/aerosmith/somethings+gotta+give_20004374.html,"Cyberotic head explode  
Information overload  
And I just can't take anymore  
And I'm gonna break  
Something's gotta give  
Tell me when to turn the screw  
Does the noise in my head bother you  
Something's gotta give  
Comic books are comin' true  
Does the noise in my head bother you  
Digerotic mass appeal  
Feels like flesh but tastes unreal  
And I'm gonna break  
Something's gotta give  
Tell me when to turn the screw  
Does the noise in my head bother you  
Something's gotta give  
Don't you like it  
Tell me true  
Does the noise in my head bother you  
Something's gotta give  
Hold your breath 'til you turn blue  
Does the noise in my head bother you  
Something's gotta give  
Comic books are comin' true  
Does the noise in my head bother you  
If love that seemed to fall from grace  
Was sitting on your interface  
Your megahertz she can't forgive  
Your love it died before you ever lived  
Something's gotta give  
Tell me when to turn the screw  
Does the noise in my head bother you  
Something's gotta give  
Don't you like it  
Tell me true  
Does the noise in my head bother you  
Something's gotta give  
Hold your breath til you turn blue  
Does the noise in my head bother you  
Something's gotta give  
Comic books are comin' true  
Does the noise in my head bother you

",-0.20000000298023224,0.5
207,Aerosmith,Spaced,/a/aerosmith/spaced_20004296.html,"Spaced in time child of nine  
Doin' twenty years on the way  
Fire and steel earth unreal  
Find another planet to stay  
Papa died ma survived  
Tellin' me about her ordeal  
And the soul she could not feel  
'Cause they made her so unreal  
Lightnin' years disappears  
Twenty million years on my brain  
Synthesize overrides  
Tryin' to keep from goin' insane  
And my soul I can not feel  
'Cause they made me so unreal  
Spaced enough to know I feel there's nothin' out there  
Spaced enough to know I feel I really don't care  
Spaced enough to feel I'm really losin' my mind  
And I'm never never never never ever goin' back  
I'm off the track no one even knows I'm alive  
Spaced without a trace  
Waitin' for the word to arrive  
I'm the last man to survive

",-0.6000000238418579,0.6000000238418579
208,Aerosmith,Spiderman Theme,/a/aerosmith/spiderman+theme_20644486.html,"Spiderman, spiderman  
Does whatever a spider can  
Spins a web, any size  
Catches thieves just like flies  
  
Look out here comes the spiderman  
  
Is he strong, listen bud  
He's got radioactive blood  
Can he swing, from a thread  
No escape from his spider-web  
  
Look out there goes the spiderman  
  
When chill meets the night  
at the scream of a crime  
Like a stream of light  
He arrives just in time  
Look out, life is a great big bang-up  
Wherever there is a hang-up  
You'll find the spiderman.

",0.10000000149011612,1.7000000476837158
209,Aerosmith,St. John,/a/aerosmith/st+john_10003139.html,"(Come on boy, the tape is rollin')  
(One, two, one two, two two two)  
John was bad  
He gave it everything he had  
John he prayed  
For all the people ever made  
John was cool  
He never did no after school  
Late at night when he praised the Lord  
He laid his hands down upon the bloody sword  
John, St John be cool  
Tell the people  
They follow you  
They follow you  
But every night when he praised the Lord  
He laid his hands down upon the bloody sword  
Lay down upon the sword  
Lay down upon the sword  
Lay down upon the sword  
Lay down your bloody sword  
John, St John be cool  
Tell the people  
They follow you  
John, St John be cool  
Tell the people  
They follow you  
Late at night when he praised the Lord  
He lay his hands down upon the bloody sword  
Laid down upon the sword  
Down, down upon the sword  
Laid down upon the sword  
Gettin' down upon the sword  
Laid down upon the sword  
Laid it down upon the sword  
Laid down upon the sword  
Late night TV roared  
(Come on boy, the tape is rollin')  
(One, two, one two, two two two)  
John was bad  
He gave it everything he had  
John he prayed  
For all the people ever made  
John was cool  
He never did no after school  
Late at night when he praised the Lord  
He laid his hands down upon the bloody sword  
John, St John be cool  
Tell the people  
They follow you  
They follow you  
But every night when he praised the Lord  
He laid his hands down upon the bloody sword  
Lay down upon the sword  
Lay down upon the sword  
Lay down upon the sword  
Lay down your bloody sword  
John, St John be cool  
Tell the people  
They follow you  
John, St John be cool  
Tell the people  
They follow you  
Late at night when he praised the Lord  
He lay his hands down upon the bloody sword  
Laid down upon the sword  
Down, down upon the sword  
Laid down upon the sword  
Gettin' down upon the sword  
Laid down upon the sword  
Laid it down upon the sword  
Laid down upon the sword  
Late night TV roared

",0.30000001192092896,0.6000000238418579
210,Aerosmith,Stop Messin' Around,/a/aerosmith/stop+messin+around_20004500.html,"Baby, please stop messin' 'round  
You'll be messin' around all the time  
Baby, please stop messin' around  
You'll be messin' around all the time  
If you don't stop messin' 'round  
You'll be somebody's friend  
Instead of mine, yes sir  
  
You're rockin' the temperature  
My baby's cherry red  
You're rockin' so hard  
I fall right out of bed  
  
I said,  
Baby, please stop messin' 'round  
You'll be messin' around all the time  
If you don't stop messin' 'round  
You'll be somebody's friend  
Instead of mine  
  
You're rockin' the temperature  
My baby's cherry red  
You're rockin' so hard  
I fall right out of bed  
  
I said,  
Baby, please stop messin' 'round  
You'll be messin' around all the time  
If you don't stop messin' 'round  
You'll be somebody's friend  
Instead of mine

",0.4000000059604645,2.0999999046325684
211,Aerosmith,Sunny Side Of Love,/a/aerosmith/sunny+side+of+love_21049337.html,"You hear them people talking  
About the man above  
There's too much talking trash  
And not enough love  
  
Now I believe in rainbows  
I gotta make it clear  
That I told everyone you know  
That you were my idea  
  
You're the love of my life and a keeper  
Head over heels and a we're falling deeper  
I got a feeling it's time and so maybe I got  
That something in mind so baby  
  
Take me to your sunny side of love  
That's right where we belong  
Take me to your sunny side of love  
  
You're one of a kind girl  
And I just can't get enough  
A needle in a haystack  
A diamond in the rough  
  
Your perfect imperfections  
You know you got that right  
It's all that loving all day long  
Keeps me up all night  
  
No doubt about it, she rhymes for no reason  
We're talking love yeah the kind you know she's in  
You want a kiss and you know that you ought to  
Yeah you can't miss and you know you've got to  
  
Take me to your sunny side of love  
That's right where we belong  
Take me to your sunny side of love  
You know that it won't take long  
Take me to your sunny side of love  
  
You're the love of my life and a keeper  
Head over heels and a we're falling deeper  
I got a feeling it's time and so maybe I got  
That something in mind so baby  
  
Take me to your sunny side of love  
That's right where we belong  
Take me to your sunny side of love  
You know that it won't take long  
Take me to your sunny side of love  
Yeah  
Take me to your sunny side of love

",0.5,7.800000190734863
212,Aerosmith,Sunshine,/a/aerosmith/sunshine_20004308.html,"I sold my soul for a one night stand  
I followed Alice into Wonderland  
I ate the mushroom and I danced with the queen  
Yeah we danced in between all the lines  
I followed daylight right into the dark  
Took to the Hatter like a walk in the park  
But then I met her yeah she felt so right  
No child of the night yeah was she  
They called her sunshine  
The kind that everybody knows...yeah yeah  
Sunshine  
She finer than a painted rose...yeah yeah  
Sunshine...yeah  
Her kind of love's what I adore  
What kind of trouble am I in for  
My kinda heaven lies at hell's back door  
And I got more than I need  
'Cuz I need sunshine  
The kind that everybody knows...yeah yeah  
My sunshine  
She finer than a painted rose...yeah yeah  
Sunshine...yeah  
Fffff...I got the karma but it don't come free  
I'll chase that rabbit up her booty tree  
The caterpillar's tryin' to cop a plea  
But the smoke ain't got nothin' on me  
Ya gotta have my sunshine  
The kind that everybody knows...yeah yeah  
The sunshine  
She finer than a painted rose...yeah yeah  
Sunshine  
The kind that everybody knows...yeah yeah  
My sunshine  
She finer than a painted rose... yeah yeah  
Sunshine  
Sunshine...yeah

",0.4000000059604645,0.4000000059604645
